"id","order_id","user_id","product_id","inventory_item_id","status","created_at","sale_price"
645,436,362,10027,1781,"Complete","2023-05-26 03:19:03+00:00","88.0"
646,436,362,8640,1783,"Complete","2023-05-25 05:44:29+00:00","100.0"
648,437,362,78,1787,"Complete","2021-10-22 04:02:12+00:00","72.0"
649,438,363,3429,1789,"Processing","2023-02-22 02:52:20+00:00","2.886.000.061.035.150"
651,439,363,14625,1793,"Processing","2023-04-08 01:04:09+00:00","26.979.999.542.236.300"
650,439,363,2354,1791,"Processing","2023-04-08 02:24:20+00:00","42.950.000.762.939.400"
652,440,364,9242,1795,"Shipped","2021-04-14 14:30:24+00:00","20.0"
653,441,364,7771,1797,"Processing","2020-06-03 12:51:39+00:00","9.300.000.190.734.860"
654,442,365,15310,1801,"Complete","2024-01-15 03:01:46+00:00","28.0"
655,442,365,15072,1804,"Complete","2024-01-18 03:25:25+00:00","275.0"
657,443,366,24946,1810,"Processing","2022-03-13 15:19:28+00:00","13.0"
656,443,366,28510,1808,"Processing","2022-03-12 14:02:45+00:00","34.75"
658,443,366,19532,1813,"Processing","2022-03-13 13:34:13+00:00","75.0"
659,444,367,5986,1815,"Returned","2023-11-20 15:31:39+00:00","6.940.000.057.220.450"
660,444,367,9308,1817,"Returned","2023-11-20 14:16:14+00:00","16.0"
661,445,368,27129,1820,"Processing","2021-11-12 00:12:13+00:00","25.0"
662,446,368,26055,1823,"Complete","2021-04-11 22:46:02+00:00","43.0"
663,447,369,1605,1827,"Shipped","2024-01-09 01:41:19+00:00","54.0"
664,448,370,10436,1831,"Shipped","2022-07-14 13:12:57+00:00","66.0"
665,448,370,1010,1834,"Shipped","2022-07-12 13:54:27+00:00","99.0"
666,449,370,1264,1836,"Cancelled","2023-05-27 12:43:06+00:00","21.989.999.771.118.100"
667,450,370,13080,1838,"Shipped","2023-08-20 13:35:30+00:00","6.236.000.061.035.150"
669,451,371,17907,1842,"Cancelled","2023-11-21 06:58:39+00:00","499.900.016.784.668"
668,451,371,24339,1840,"Cancelled","2023-11-24 07:16:17+00:00","18.994.999.694.824.200"
670,452,372,18209,1844,"Shipped","2022-01-20 16:05:32+00:00","45.0"
672,453,374,13729,1849,"Processing","2022-11-07 05:00:45+00:00","9.989.999.771.118.160"
671,453,374,3982,1847,"Processing","2022-11-07 08:11:06+00:00","6.894.999.694.824.210"
673,454,374,10831,1853,"Cancelled","2023-01-16 06:27:19+00:00","10.5"
674,454,374,2545,1856,"Cancelled","2023-01-18 05:03:29+00:00","25.0"
675,455,375,13167,1858,"Returned","2023-11-14 15:05:24+00:00","68.0"
676,456,376,12884,1861,"Complete","2021-06-21 01:18:17+00:00","16.989.999.771.118.100"
677,457,379,7114,1865,"Returned","2022-02-03 22:04:09+00:00","24.899.999.618.530.200"
678,458,380,4225,1867,"Shipped","2023-12-14 13:08:29+00:00","179.0"
679,459,380,12930,1869,"Shipped","2023-11-29 13:51:35+00:00","7.498.999.786.376.950"
681,460,380,7419,1874,"Complete","2023-11-22 12:32:44+00:00","22.989.999.771.118.100"
680,460,380,8057,1872,"Complete","2023-11-21 12:39:30+00:00","6.998.999.786.376.950"
682,461,381,25163,1876,"Complete","2022-04-06 10:38:09+00:00","19.950.000.762.939.400"
683,462,382,9577,1878,"Cancelled","2021-12-24 13:13:12+00:00","25.0"
685,462,382,139,1886,"Cancelled","2021-12-24 10:49:01+00:00","58.0"
684,462,382,5723,1882,"Cancelled","2021-12-24 12:42:48+00:00","74.0"
686,462,382,4638,1888,"Cancelled","2021-12-28 12:05:41+00:00","179.0"
687,463,382,13057,1891,"Complete","2023-05-13 11:20:09+00:00","51.0"
688,464,382,595,1893,"Processing","2020-11-27 10:22:20+00:00","49.5"
689,465,382,397,1897,"Shipped","2020-04-01 10:42:48+00:00","19.5"
690,465,382,1486,1901,"Shipped","2020-04-04 12:20:26+00:00","59.0"
691,466,383,9691,1903,"Shipped","2021-03-21 04:42:48+00:00","8.989.999.771.118.160"
692,467,384,18284,1906,"Shipped","2022-09-22 05:18:30+00:00","15.989.999.771.118.100"
693,467,384,26379,1908,"Shipped","2022-09-24 03:53:05+00:00","22.0"
694,468,385,15074,1910,"Shipped","2022-07-21 05:57:32+00:00","51.75"
695,469,385,13288,1912,"Processing","2022-08-14 09:08:55+00:00","25.0"
696,469,385,14617,1914,"Processing","2022-08-16 07:21:45+00:00","15.210.000.610.351.500"
697,470,385,14968,1917,"Complete","2023-01-12 08:29:15+00:00","29.979.999.542.236.300"
698,471,385,11359,1921,"Processing","2022-04-02 06:59:37+00:00","38.0"
700,472,386,17944,1928,"Shipped","2023-12-13 09:57:12+00:00","449.900.016.784.668"
699,472,386,19317,1924,"Shipped","2023-12-10 09:21:24+00:00","64.5"
701,473,389,12687,1930,"Shipped","2022-05-24 01:40:46+00:00","11.989.999.771.118.100"
703,474,390,2957,1935,"Shipped","2023-09-25 10:36:10+00:00","13.989.999.771.118.100"
702,474,390,3222,1933,"Shipped","2023-09-23 07:04:56+00:00","14.899.000.549.316.400"
704,475,391,10245,1939,"Shipped","2022-05-08 05:09:38+00:00","50.0"
705,476,393,3860,1942,"Complete","2023-09-11 06:40:31+00:00","19.989.999.771.118.100"
706,476,393,2112,1945,"Complete","2023-09-11 06:54:46+00:00","26.690.000.534.057.600"
707,476,393,2732,1948,"Complete","2023-09-08 07:03:10+00:00","35.0"
708,476,393,13230,1950,"Complete","2023-09-12 09:06:03+00:00","52.25"
709,477,393,7162,1952,"Shipped","2023-02-05 08:58:08+00:00","25.0"
710,478,393,7252,1954,"Shipped","2024-01-04 08:25:30+00:00","54.0"
711,478,393,890,1957,"Shipped","2024-01-02 09:14:58+00:00","84.0"
712,479,393,8263,1959,"Shipped","2023-11-24 06:00:22+00:00","60.0"
713,480,394,15864,1963,"Complete","2023-12-22 04:27:27+00:00","5.989.999.771.118.160"
714,481,395,12223,1965,"Processing","2023-12-04 02:03:40+00:00","29.0"
715,482,396,28520,1969,"Complete","2021-04-21 04:09:38+00:00","26.440.000.534.057.600"
716,482,396,24180,1971,"Complete","2021-04-20 03:37:54+00:00","165.0"
717,483,396,21457,1973,"Complete","2022-03-10 03:27:16+00:00","55.0"
718,484,397,16104,1976,"Complete","2022-12-24 15:06:04+00:00","26.0"
719,485,400,15872,1978,"Processing","2023-10-05 23:26:37+00:00","19.989.999.771.118.100"
720,486,401,1822,1982,"Processing","2022-02-14 07:00:02+00:00","59.5"
721,487,401,10890,1985,"Complete","2024-01-01 06:16:50+00:00","12.0"
722,488,401,364,1987,"Returned","2023-10-21 07:14:30+00:00","11.789.999.961.853.000"
723,488,401,13463,1990,"Returned","2023-10-23 09:47:36+00:00","44.0"
724,489,402,1892,1992,"Shipped","2023-12-22 22:28:18+00:00","42.0"
725,490,404,17459,1996,"Cancelled","2023-09-14 00:26:41+00:00","3.497.999.954.223.630"
726,491,404,16997,1998,"Processing","2023-10-16 23:34:08+00:00","20.0"
727,492,404,26112,2002,"Processing","2023-09-03 00:57:27+00:00","25.0"
728,493,405,12461,2006,"Shipped","2024-01-13 23:56:55+00:00","19.899.999.618.530.200"
729,494,406,26189,2008,"Processing","2023-07-05 02:06:56+00:00","31.0"
731,495,406,23156,2012,"Complete","2023-02-18 02:36:06+00:00","14.329.999.923.706.000"
732,495,406,16995,2015,"Complete","2023-02-19 01:56:09+00:00","18.989.999.771.118.100"
730,495,406,28673,2010,"Complete","2023-02-17 00:21:14+00:00","83.0"
734,496,407,9975,2019,"Returned","2021-09-11 08:31:06+00:00","399.900.016.784.668"
733,496,407,11737,2017,"Returned","2021-09-12 07:05:37+00:00","53.0"
735,497,408,549,2023,"Cancelled","2023-03-09 09:19:26+00:00","25.0"
736,497,408,12377,2026,"Cancelled","2023-03-09 11:05:56+00:00","31.989.999.771.118.100"
737,498,410,19253,2029,"Processing","2023-09-19 07:52:26+00:00","88.0"
738,499,411,396,2033,"Cancelled","2022-12-14 22:44:43+00:00","29.989.999.771.118.100"
739,500,412,5618,2037,"Complete","2023-02-15 10:46:15+00:00","31.989.999.771.118.100"
742,501,412,14363,2044,"Processing","2023-07-02 10:48:34+00:00","48.0"
740,501,412,14883,2039,"Processing","2023-07-05 10:41:10+00:00","55.0"
741,501,412,245,2041,"Processing","2023-07-04 13:46:32+00:00","98.0"
743,502,413,17506,2047,"Complete","2023-03-19 02:03:57+00:00","49.5"
745,503,413,24467,2053,"Cancelled","2023-11-22 03:19:48+00:00","28.5"
744,503,413,18370,2050,"Cancelled","2023-11-23 04:39:55+00:00","30.0"
746,504,413,24504,2055,"Shipped","2021-06-15 04:04:08+00:00","12.989.999.771.118.100"
747,505,413,22783,2057,"Shipped","2021-01-03 01:14:38+00:00","3.395.000.076.293.940"
750,506,414,23116,2064,"Complete","2023-11-21 00:00:12+00:00","439.900.016.784.668"
749,506,414,16604,2062,"Complete","2023-11-23 23:30:15+00:00","79.5"
748,506,414,26655,2060,"Complete","2023-11-21 22:22:47+00:00","973.000.030.517.578"
751,506,414,24282,2066,"Complete","2023-11-21 22:17:50+00:00","16.997.000.122.070.300"
752,507,415,17038,2068,"Processing","2020-06-21 23:53:40+00:00","21.799.999.237.060.500"
753,508,416,21977,2071,"Complete","2021-01-20 10:39:22+00:00","32.900.001.525.878.900"
754,509,417,6542,2075,"Complete","2023-09-23 04:35:57+00:00","25.0"
755,509,417,1805,2078,"Complete","2023-09-24 02:37:22+00:00","62.0"
756,510,418,10692,2080,"Cancelled","2023-05-21 02:45:40+00:00","36.0"
757,511,418,662,2082,"Cancelled","2023-10-09 02:18:04+00:00","696.999.979.019.165"
758,511,418,14729,2085,"Cancelled","2023-10-11 02:14:42+00:00","27.950.000.762.939.400"
759,511,418,14879,2088,"Cancelled","2023-10-09 02:01:59+00:00","35.0"
760,512,419,15763,2091,"Processing","2023-02-23 23:42:24+00:00","30.0"
761,513,420,3555,2095,"Shipped","2020-06-01 08:43:29+00:00","50.5"
765,514,421,25172,2104,"Processing","2022-12-25 12:39:24+00:00","11.989.999.771.118.100"
762,514,421,26310,2097,"Processing","2022-12-24 14:17:45+00:00","2.636.000.061.035.150"
764,514,421,26643,2101,"Processing","2022-12-23 12:42:04+00:00","32.0"
763,514,421,17814,2099,"Processing","2022-12-25 14:01:53+00:00","65.0"
766,515,421,25643,2106,"Shipped","2023-03-06 10:53:27+00:00","58.0"
767,516,422,25406,2108,"Cancelled","2019-03-08 08:41:58+00:00","25.0"
768,516,422,18727,2110,"Cancelled","2019-03-08 09:45:09+00:00","25.0"
769,517,424,23350,2112,"Processing","2023-10-07 10:47:59+00:00","35.0"
771,518,424,16306,2120,"Cancelled","2024-01-13 10:35:04+00:00","75.0"
770,518,424,28226,2116,"Cancelled","2024-01-14 09:55:26+00:00","79.5"
773,519,425,18821,2125,"Shipped","2024-01-04 10:29:14+00:00","7.998.999.786.376.950"
772,519,425,20058,2123,"Shipped","2024-01-03 09:08:52+00:00","23.017.999.267.578.100"
774,520,426,12597,2127,"Processing","2020-04-06 00:48:30+00:00","7.949.999.809.265.130"
775,520,426,9059,2129,"Processing","2020-04-07 01:28:41+00:00","8.949.999.809.265.130"
776,521,427,10056,2131,"Returned","2023-09-29 23:00:04+00:00","29.0"
777,521,427,13286,2133,"Returned","2023-09-30 23:28:20+00:00","12.498.999.786.376.900"
778,522,428,9521,2137,"Shipped","2023-08-31 07:19:23+00:00","24.989.999.771.118.100"
779,523,428,3867,2141,"Shipped","2021-04-07 03:48:31+00:00","6.908.000.183.105.460"
780,524,429,553,2143,"Complete","2023-04-18 05:11:54+00:00","399.900.016.784.668"
781,525,430,26790,2146,"Shipped","2023-06-13 10:13:45+00:00","25.0"
782,526,433,2600,2149,"Shipped","2021-05-12 04:05:12+00:00","24.989.999.771.118.100"
784,527,433,11027,2156,"Processing","2021-12-21 04:01:02+00:00","3.799.999.952.316.280"
783,527,433,6437,2153,"Processing","2021-12-20 05:59:16+00:00","44.950.000.762.939.400"
785,528,436,16557,2160,"Processing","2023-07-20 12:21:47+00:00","17.950.000.762.939.400"
786,529,436,25233,2163,"Cancelled","2023-12-02 09:46:34+00:00","25.0"
787,530,437,14850,2165,"Returned","2023-03-09 16:02:22+00:00","59.0"
788,531,438,29001,2167,"Complete","2023-12-14 13:06:52+00:00","15.989.999.771.118.100"
789,532,438,16696,2169,"Complete","2023-06-20 16:48:36+00:00","19.950.000.762.939.400"
790,532,438,19237,2173,"Complete","2023-06-22 16:42:42+00:00","98.0"
791,533,439,15575,2175,"Cancelled","2023-01-09 22:43:20+00:00","4.949.999.809.265.130"
793,534,440,28929,2182,"Shipped","2024-01-17 13:16:00.918521+00:00","13.489.999.771.118.100"
792,534,440,19487,2179,"Shipped","2024-01-15 12:22:08.918521+00:00","4.484.000.015.258.780"
794,535,440,29100,2185,"Cancelled","2024-01-13 12:49:26.918521+00:00","29.989.999.771.118.100"
795,536,441,18668,2188,"Processing","2023-11-29 02:55:40+00:00","14.949.999.809.265.100"
796,537,442,3606,2192,"Cancelled","2022-01-08 08:46:08+00:00","88.0"
798,538,442,7728,2197,"Complete","2023-09-07 09:52:27+00:00","13.989.999.771.118.100"
797,538,442,12948,2195,"Complete","2023-09-09 12:00:04+00:00","3.568.000.030.517.570"
799,539,443,2841,2201,"Processing","2023-11-17 05:48:55+00:00","24.989.999.771.118.100"
800,540,443,9638,2204,"Shipped","2021-10-18 03:21:43+00:00","12.989.999.771.118.100"
802,540,443,382,2211,"Shipped","2021-10-18 05:52:02+00:00","31.979.999.542.236.300"
801,540,443,8144,2207,"Shipped","2021-10-14 03:49:58+00:00","9.808.000.183.105.460"
804,541,443,10546,2217,"Shipped","2022-11-01 05:00:21+00:00","46.0"
803,541,443,923,2215,"Shipped","2022-10-29 06:03:52+00:00","589.900.016.784.668"
805,542,444,8415,2220,"Shipped","2022-10-08 00:47:32+00:00","125.0"
807,543,444,80,2227,"Cancelled","2022-06-22 01:07:51+00:00","54.0"
806,543,444,1077,2223,"Cancelled","2022-06-21 02:00:24+00:00","1.199.499.969.482.420"
808,544,444,8681,2231,"Shipped","2023-10-15 23:08:35+00:00","299.0"
809,545,445,15424,2234,"Processing","2022-03-06 11:46:46+00:00","479.900.016.784.668"
810,546,446,7799,2238,"Processing","2023-12-28 23:35:01+00:00","189.0"
811,547,446,1093,2240,"Complete","2023-12-12 01:02:31+00:00","148.5"
812,548,447,10418,2243,"Shipped","2019-06-13 09:42:35+00:00","18.0"
813,549,449,28504,2246,"Cancelled","2023-06-28 06:09:35+00:00","13.563.999.938.964.800"
814,550,450,4601,2248,"Shipped","2022-01-21 06:54:53+00:00","88.0"
817,551,450,4094,2255,"Shipped","2021-02-28 06:44:20+00:00","17.360.000.610.351.500"
815,551,450,2841,2250,"Shipped","2021-02-28 06:15:39+00:00","24.989.999.771.118.100"
818,551,450,8715,2259,"Shipped","2021-02-25 03:25:14+00:00","26.600.000.381.469.700"
816,551,450,3489,2252,"Shipped","2021-02-28 03:30:33+00:00","5.393.999.862.670.890"
819,552,451,27242,2261,"Shipped","2022-06-05 12:20:17+00:00","39.0"
821,552,451,20943,2265,"Shipped","2022-06-07 13:32:45+00:00","639.900.016.784.668"
820,552,451,26897,2263,"Shipped","2022-06-07 12:47:51+00:00","86.0"
823,553,451,19074,2272,"Processing","2020-11-28 14:53:06+00:00","479.900.016.784.668"
822,553,451,27644,2269,"Processing","2020-11-24 15:33:15+00:00","55.0"
825,554,452,11445,2277,"Complete","2023-04-06 10:24:11+00:00","29.899.999.618.530.200"
824,554,452,12476,2275,"Complete","2023-04-10 10:30:24+00:00","3.395.000.076.293.940"
826,555,452,4930,2280,"Shipped","2023-07-26 09:49:08+00:00","5.259.000.015.258.780"
827,556,453,22185,2283,"Cancelled","2024-01-04 09:57:10+00:00","29.989.999.771.118.100"
828,557,454,23535,2286,"Shipped","2022-10-18 01:09:00+00:00","55.0"
829,558,454,28171,2288,"Complete","2022-02-03 23:08:19+00:00","42.0"
830,558,454,23461,2290,"Complete","2022-02-05 01:15:35+00:00","47.0"
832,559,455,16941,2295,"Returned","2023-05-22 09:58:20+00:00","25.0"
831,559,455,23704,2292,"Returned","2023-05-22 09:07:30+00:00","9.998.999.786.376.950"
833,560,455,25748,2299,"Returned","2022-07-21 10:26:32+00:00","25.0"
834,560,455,28403,2301,"Returned","2022-07-19 11:58:18+00:00","169.5"
835,561,456,19068,2303,"Processing","2023-12-15 15:01:00+00:00","109.0"
836,562,457,19914,2307,"Shipped","2023-10-08 13:23:06+00:00","9.998.999.786.376.950"
837,563,458,25966,2309,"Returned","2023-05-09 15:36:18+00:00","19.989.999.771.118.100"
838,564,459,8920,2313,"Processing","2023-04-21 22:07:07+00:00","16.950.000.762.939.400"
839,565,459,15855,2316,"Shipped","2022-10-06 23:35:55+00:00","3.584.000.015.258.780"
840,566,459,12076,2319,"Complete","2023-10-30 23:07:08+00:00","23.0"
841,567,460,7267,2321,"Shipped","2022-04-12 22:53:46+00:00","71.0"
842,568,461,24549,2323,"Complete","2020-11-22 13:06:12+00:00","10.170.000.076.293.900"
843,569,462,3011,2326,"Complete","2022-10-06 06:54:19+00:00","56.0"
845,570,462,10378,2330,"Complete","2019-11-17 04:46:26+00:00","15.0"
844,570,462,1600,2328,"Complete","2019-11-16 08:36:54+00:00","27.75"
846,571,463,26506,2332,"Complete","2022-12-06 03:44:11+00:00","14.989.999.771.118.100"
848,572,463,27138,2337,"Cancelled","2021-11-23 00:26:30+00:00","16.989.999.771.118.100"
847,572,463,27941,2334,"Cancelled","2021-11-24 01:00:21+00:00","29.0"
849,573,464,22193,2341,"Processing","2023-07-10 05:59:58+00:00","50.880.001.068.115.200"
850,573,464,19069,2345,"Processing","2023-07-07 04:13:36+00:00","6.998.999.786.376.950"
851,574,464,26545,2347,"Returned","2020-06-05 05:55:22+00:00","18.5"
852,574,464,27149,2349,"Returned","2020-06-05 04:55:36+00:00","50.0"
853,575,465,1995,2351,"Processing","2023-09-02 10:14:18+00:00","76.5"
854,575,465,8669,2354,"Processing","2023-09-01 09:14:18+00:00","109.5"
855,576,466,9627,2358,"Cancelled","2021-06-12 03:11:38+00:00","34.0"
856,577,467,11131,2360,"Complete","2023-05-11 11:57:39+00:00","24.0"
857,578,468,3639,2362,"Processing","2023-10-29 11:51:59+00:00","9.998.999.786.376.950"
858,579,468,13743,2365,"Cancelled","2023-09-30 10:38:32+00:00","5.958.000.183.105.460"
859,579,468,8809,2367,"Cancelled","2023-09-27 10:50:42+00:00","60.0"
860,580,468,2121,2370,"Complete","2023-09-23 12:01:37+00:00","82.0"
861,581,469,12191,2372,"Shipped","2023-12-12 09:52:06+00:00","29.989.999.771.118.100"
862,582,470,11842,2374,"Processing","2022-03-15 11:14:52+00:00","112.75"
863,583,471,25699,2376,"Returned","2022-05-03 05:50:27+00:00","24.0"
864,584,471,22087,2380,"Shipped","2022-03-23 04:12:37+00:00","29.950.000.762.939.400"
865,584,471,21324,2384,"Shipped","2022-03-20 02:36:42+00:00","5.559.999.847.412.100"
866,585,471,16677,2388,"Shipped","2022-03-16 03:08:20+00:00","29.989.999.771.118.100"
867,586,471,27449,2390,"Processing","2023-09-19 04:06:40+00:00","54.5"
868,587,472,12580,2393,"Processing","2022-02-26 11:23:49+00:00","3.369.999.885.559.080"
869,588,474,16128,2395,"Shipped","2024-01-16 17:12:04+00:00","58.0"
870,588,474,16067,2397,"Shipped","2024-01-17 15:14:32+00:00","178.0"
871,589,474,19659,2401,"Shipped","2024-01-14 16:23:53+00:00","339.900.016.784.668"
872,590,475,7108,2405,"Processing","2022-09-20 08:45:38+00:00","19.899.999.618.530.200"
873,591,475,14840,2407,"Cancelled","2022-06-30 09:14:02+00:00","168.0"
875,592,476,524,2412,"Shipped","2020-07-12 01:06:20+00:00","12.229.999.542.236.300"
876,592,476,10976,2415,"Shipped","2020-07-11 22:41:24+00:00","19.0"
877,592,476,5083,2417,"Shipped","2020-07-16 01:13:19+00:00","43.790.000.915.527.300"
874,592,476,8710,2409,"Shipped","2020-07-12 23:06:38+00:00","6.898.999.786.376.950"
878,593,477,9511,2419,"Complete","2022-05-24 08:08:28+00:00","9.998.999.786.376.950"
879,594,477,13579,2421,"Processing","2021-02-14 06:33:34+00:00","193.5"
880,595,479,15685,2425,"Processing","2024-01-08 03:16:39+00:00","8.5"
881,596,480,18532,2427,"Complete","2021-03-06 04:23:49+00:00","15.239.999.771.118.100"
882,597,480,26665,2429,"Cancelled","2020-12-22 03:45:51+00:00","329.900.016.784.668"
883,598,481,17628,2431,"Cancelled","2024-01-13 07:51:11.361800+00:00","1.279.499.969.482.420"
884,598,481,28397,2433,"Cancelled","2024-01-17 09:24:51.361800+00:00","150.0"
885,599,482,25252,2436,"Shipped","2024-01-02 06:40:10+00:00","22.989.999.771.118.100"
886,600,482,25335,2439,"Processing","2023-10-27 07:28:57+00:00","27.0"
887,601,482,24967,2441,"Complete","2023-12-08 06:17:23+00:00","17.989.999.771.118.100"
888,602,483,17834,2443,"Shipped","2021-08-20 09:46:32+00:00","88.0"
889,603,484,9055,2445,"Complete","2023-06-11 14:41:22+00:00","15.989.999.771.118.100"
890,603,484,13184,2447,"Complete","2023-06-10 15:25:32+00:00","78.0"
891,604,485,10321,2450,"Complete","2021-12-16 04:31:37+00:00","349.900.016.784.668"
892,605,486,11808,2452,"Shipped","2022-01-19 11:44:36+00:00","10.5"
893,606,489,6387,2456,"Shipped","2021-12-05 09:47:45+00:00","34.900.001.525.878.900"
894,607,489,15120,2458,"Processing","2022-03-31 10:24:40+00:00","85.0"
895,608,490,18049,2462,"Complete","2023-03-12 04:28:02+00:00","30.090.000.152.587.800"
896,609,492,815,2465,"Shipped","2021-10-09 09:58:27+00:00","28.989.999.771.118.100"
897,609,492,14636,2468,"Shipped","2021-10-09 11:21:25+00:00","29.979.999.542.236.300"
899,609,492,14516,2474,"Shipped","2021-10-05 11:59:03+00:00","3.684.000.015.258.780"
898,609,492,11806,2470,"Shipped","2021-10-06 12:30:51+00:00","114.75"
900,610,494,9606,2478,"Shipped","2023-11-28 01:25:51+00:00","499.900.016.784.668"
901,611,497,19600,2480,"Returned","2020-07-14 03:34:37+00:00","169.0"
902,612,497,25012,2482,"Processing","2024-01-14 02:27:13+00:00","15.0"
903,613,498,25058,2484,"Shipped","2022-04-22 22:45:03+00:00","15.0"
904,614,499,6356,2486,"Processing","2023-10-21 18:19:07+00:00","68.0"
907,615,500,26677,2497,"Shipped","2023-10-29 00:10:41+00:00","12.989.999.771.118.100"
905,615,500,27741,2489,"Shipped","2023-10-28 03:43:00+00:00","17.969.999.313.354.400"
906,615,500,26542,2493,"Shipped","2023-10-28 03:33:41+00:00","25.0"
908,615,500,25646,2499,"Shipped","2023-10-28 00:08:31+00:00","30.0"
909,616,500,25073,2502,"Complete","2021-07-01 01:54:06+00:00","11.989.999.771.118.100"
910,617,501,19791,2505,"Processing","2023-09-17 14:26:22+00:00","37.630.001.068.115.200"
911,618,502,21954,2508,"Returned","2023-12-30 12:18:36+00:00","29.989.999.771.118.100"
913,619,503,3083,2514,"Cancelled","2023-09-01 21:03:00+00:00","13.989.999.771.118.100"
912,619,503,14974,2512,"Cancelled","2023-09-03 00:19:16+00:00","3.497.999.954.223.630"
914,619,503,2406,2516,"Cancelled","2023-08-30 21:14:04+00:00","41.959.999.084.472.600"
915,619,503,8295,2520,"Cancelled","2023-09-04 00:10:27+00:00","117.5"
916,620,503,7453,2522,"Complete","2023-10-20 21:12:21+00:00","23.979.999.542.236.300"
917,621,504,25384,2525,"Complete","2021-03-14 06:01:53+00:00","22.5"
918,622,505,14837,2527,"Shipped","2023-12-16 21:28:13+00:00","2.490.999.984.741.210"
919,623,506,23291,2530,"Returned","2023-07-20 04:25:19+00:00","5.797.999.954.223.630"
920,624,506,18716,2532,"Shipped","2021-04-20 03:34:09+00:00","6.288.999.938.964.840"
921,625,506,21024,2534,"Returned","2020-07-03 01:48:44+00:00","39.5"
922,626,506,19604,2536,"Cancelled","2020-02-06 04:15:56+00:00","9.998.999.786.376.950"
923,627,507,28162,2540,"Returned","2023-05-28 07:26:23+00:00","65.0"
924,628,507,29116,2544,"Complete","2023-10-23 07:23:43+00:00","10.176.000.213.623.000"
925,629,507,25893,2546,"Shipped","2022-08-16 05:23:46+00:00","24.0"
926,630,507,29007,2548,"Shipped","2023-04-09 04:44:50+00:00","26.989.999.771.118.100"
927,631,509,26052,2552,"Shipped","2023-10-07 23:37:03+00:00","25.0"
928,632,510,7509,2556,"Complete","2024-01-02 15:36:39+00:00","17.499.000.549.316.400"
930,633,510,9622,2561,"Processing","2023-12-20 15:37:22+00:00","24.0"
929,633,510,252,2558,"Processing","2023-12-20 13:18:16+00:00","24.989.999.771.118.100"
931,634,510,15095,2563,"Returned","2024-01-03 13:40:31+00:00","26.979.999.542.236.300"
933,634,510,129,2569,"Returned","2023-12-30 16:39:49+00:00","29.989.999.771.118.100"
932,634,510,8557,2566,"Returned","2023-12-31 14:37:41+00:00","65.0"
934,635,510,15955,2572,"Shipped","2024-01-09 12:53:03+00:00","369.900.016.784.668"
935,636,511,5056,2575,"Shipped","2020-06-18 07:55:46+00:00","297.0"
936,637,512,11733,2579,"Shipped","2023-08-30 22:07:17+00:00","72.0"
937,638,513,9743,2581,"Shipped","2022-08-06 02:02:31+00:00","6.998.999.786.376.950"
938,638,513,1085,2584,"Shipped","2022-08-04 02:35:04+00:00","13.999.000.549.316.400"
940,639,513,11978,2588,"Shipped","2023-02-09 05:46:55+00:00","44.0"
939,639,513,1572,2586,"Shipped","2023-02-06 03:38:39+00:00","54.5"
941,640,514,25684,2591,"Processing","2021-05-17 04:40:57+00:00","22.739.999.771.118.100"
942,641,514,20088,2595,"Complete","2021-06-25 03:49:48+00:00","8.420.999.908.447.260"
943,642,515,2380,2597,"Processing","2021-05-13 07:45:48+00:00","28.959.999.084.472.600"
945,643,516,20561,2602,"Shipped","2023-11-30 12:54:42+00:00","549.900.016.784.668"
944,643,516,24177,2600,"Shipped","2023-11-30 11:59:03+00:00","429.0"
946,644,516,16118,2605,"Returned","2024-01-07 14:28:07+00:00","69.0"
947,645,517,6851,2608,"Shipped","2023-02-13 07:05:59+00:00","4.497.999.954.223.630"
948,646,518,4813,2610,"Shipped","2022-03-20 06:47:37+00:00","68.0"
949,647,518,14279,2612,"Returned","2022-09-13 07:10:23+00:00","10.989.999.771.118.100"
950,648,519,20186,2616,"Complete","2023-08-08 22:15:50+00:00","3.116.499.938.964.840"
951,649,520,1060,2618,"Shipped","2021-10-16 02:05:51+00:00","2.996.999.931.335.440"
952,650,521,24353,2620,"Complete","2023-12-04 07:06:55+00:00","489.900.016.784.668"
953,651,521,25798,2623,"Returned","2023-09-26 06:38:32+00:00","19.989.999.771.118.100"
954,652,522,28085,2625,"Cancelled","2023-10-27 11:28:57+00:00","21.819.999.694.824.200"
955,653,523,16566,2628,"Processing","2021-06-02 03:17:34+00:00","23.979.999.542.236.300"
957,654,525,2388,2633,"Processing","2022-11-07 09:40:59+00:00","69.0"
956,654,525,2769,2631,"Processing","2022-11-10 09:47:08+00:00","74.0"
958,655,526,20046,2637,"Cancelled","2021-02-20 00:42:19+00:00","18.997.999.572.753.900"
960,656,526,24978,2642,"Complete","2021-01-06 03:27:24+00:00","12.0"
959,656,526,28654,2639,"Complete","2021-01-06 00:26:25+00:00","13.5"
962,656,526,27779,2647,"Complete","2021-01-08 02:51:25+00:00","43.5"
961,656,526,23953,2644,"Complete","2021-01-07 02:04:53+00:00","251.25"
963,657,528,16779,2649,"Returned","2023-10-26 00:30:57+00:00","15.989.999.771.118.100"
964,658,528,17187,2651,"Complete","2023-12-30 23:29:21+00:00","84.0"
966,659,529,18533,2658,"Complete","2022-09-22 00:27:04+00:00","4.993.999.862.670.890"
