"id","cost","category","name","brand","retail_price","department","sku","distribution_center_id"
2707,"6.489.000.022.178.510","Active","Indera - Womens Thermal Long John Top 500LS White 23481","INDERA THERMALS","15.75","Women","65F2A94C8C2D56D5B43A1A3D9D811102",7
2732,"14.105.000.030.249.300","Active","ExOfficio BugsAway Chas'r Short-Sleeve Tee","ExOfficio","35.0","Women","361440528766BBAAAA1901845CF4152B",2
2753,"60.640.000.104.904.100","Active","Ibex Women's Izzi Pant","Ibex","160.0","Women","9DC372713683FD865D366D5D9EE810BA",8
2766,"6.234.149.946.806.390","Active","YogaColors Crystal Tri-Blend Racerback Tank Top","YogaColors","14.949.999.809.265.100","Women","045CF83AB0722E782CF72D14E44ADF98",2
2767,"1.688.700.008.019.800","Active","Columbia Women's Heather Honey Hoodie","Columbia","39.0","Women","F75526659F31040AFEB61CB7133E4E6D",6
2769,"28.120.000.198.483.400","Active","Beyond Yoga Women's Gathered Legging","Beyond Yoga","74.0","Women","44AC09AC6A149136A4102EE4B4103AE6",4
2789,"450.735.984.899.044","Active","Champion Women's 6-Pack Performance Crew Socks","Champion","114.399.995.803.833","Women","B19AA25FF58940D974234B48391B9549",2
2809,"37.620.000.265.538.600","Active","ExOfficio Women's BugsAway Ziwa Convertible Pant Pant","ExOfficio","99.0","Women","B4FD1D2CB085390FBBADAE65E07876A7",2
2812,"9.240.000.039.339.060","Active","Cuddl Duds Women's Thermals Long Sleeve Henley","Cuddl Duds","24.0","Women","F3B7E5D3EB074CDE5B76E26BC0FB5776",1
2816,"5.365.549.925.756.450","Active","Balega Women's Enduro 2 Low Cut Socks","Balega","11.949.999.809.265.100","Women","4E2A6330465C8FFCAA696A5A16639176",5
2837,"2.802.000.001.072.880","Active","Moving Comfort Women's Endurance Tight Pants","Moving Comfort","60.0","Women","353DE26971B93AF88DA102641069B440",3
2841,"1.132.046.993.653.350","Active","Women's Microfiber Jog Set - Sizes: SM MED or LG","Carol Wright Gifts","24.989.999.771.118.100","Women","D71FA38B648D86602D14AC610F2E6194",2
2854,"14.364.000.089.466.500","Active","Champion Women's The Smoothie","Champion","38.0","Women","3070E6ADDCD702CB58DE5D7897BFDAE1",2
2865,"3.760.000.020.265.570","Active","Marmot Kitzbuhel Vest - Women's","Marmot","100.0","Women","85690F81AADC1749175C187784AFC9EE",3
2893,"10.400.000.039.953.700","Active","Jillian Michaels Collection by K-Swiss Women's Slub Vee","K-Swiss","25.0","Women","9719A00ED0C5709D80DFEF33795DCEF3",1
2915,"3.627.504.068.625.250","Active","Foursquare Peterson Snowboard Jacket Sandstone Hatch Women's","FOURSQUARE","8.397.000.122.070.310","Women","E924517087669CF201EA91BD737A4FF4",3
2925,"4.685.309.897.715.740","Active","Russell Athletic 100% cotton Active Capri","Russell Athletic","9.989.999.771.118.160","Women","AC34AE1FDA29B8FE781AC8D6D32A6BC7",9
2941,"10.678.600.380.632.600","Active","Smartwool Women's PhD Outdoor Light Mini Sock","SmartWool","24.950.000.762.939.400","Women","4B21CF96D4CF612F239A6C322B10C8FE",2
2953,"6.000.000.033.527.610","Active","Tommy Hilfiger Women's 3 Pack Sports Crew","Tommy Hilfiger","15.0","Women","E2F9247929B404B2FE98BA6F32301E3B",1
2955,"2.385.000.005.923.210","Active","Boll̩ Women's Essential Notch Tennis Skirt","Bolle","53.0","Women","B44AFE91B8A427A6BE2078CC89BD6F9B",8
2956,"4.235.500.015.411.520","Active","Impact Fitness - Ruching Remix Jacket - Women's Stylish Workout / Running / Gym / Tennis Jacket","Impact Fitness","98.5","Women","DB5CEA26CA37AA09E5365F3E7F5DD9EB",4
2957,"5.763.879.925.400.830","Active","Thorlo Women's 84N Micro Mini Crew Socks","Thorlo","13.989.999.771.118.100","Women","E22CB9D6BBB4C290A94E4FFF4D68A831",6
2995,"1.459.500.006.167.210","Active","Life is Good Women's Take Your Sweet Time Pie Long Sleeve Crusher Tee","Life Is Good","35.0","Women","CB12D7F933E7D102C52231BF62B8A678",9
3004,"543.750.001.816.079","Active","PT903W Women's Cut Single Ply Light Weight Track Singlet-Control Unwanted Odors and Excess Moisture-Great for Competition Running or Marathons-Colors Include Black Green Navy Royal and Purple-Sizes SM-XXXL","Game Gear","45.424","Women","20479C788FB27378C2C99EADCF207E7F",1
3009,"25.942.000.151.611.800","Active","Hurley Juniors Getaway Pullover","Hurley","59.5","Women","EE16FA83C0F151EF85E617F5AA3867A6",1
3017,"1.160.000.003.874.300","Active","Jillian Michaels Collection by K-Swiss Women's Life Is Henley","K-Swiss","25.0","Women","248024541DBDA1D3FD75FE49D1A4DF4D",1
3058,"6.082.199.952.385.570","Active","Bridgedale Women's Lo Socks","Bridgedale","13.949.999.809.265.100","Women","3F5EE243547DEE91FBD053C1C4A845AA",1
3065,"9.496.199.980.053.300","Active","Hoodie Buddie MP3 Earbuds Grey Black Stripe Zip Sweatshirt Jacket Junior","HoodieBuddie","24.989.999.771.118.100","Women","6FEC24EAC8F18ED793F5EAAD3DD7977C",8
3078,"14.827.500.380.147.200","Active","White Sierra F9201W Women's Kylie II Base Layer Pant","White Sierra","3.295.000.076.293.940","Women","1091660F3DFF84FD648EFE31391C5524",4
3080,"21.948.000.080.883.500","Active","Shock Absorber Women's Classic Sports Bra","Shock Absorber","59.0","Women","A9986CB066812F440BC2BB6E3C13696C",1
3083,"6.421.409.931.216.530","Active","Novelty Zebra Print Black and White Sports Bra cotton spandex jersey cotton imprintable","Touch of Europe Shirts & Tops","13.989.999.771.118.100","Women","D3157F2F0212A80A5D042C127522A2D5",1
3109,"6.137.559.910.633.560","Dresses","Heather Women's Double Mini","Heather","12.759.999.847.412.100","Women","D4A897919A124958E699170B2B1DC8F2",1
3116,"49.75","Dresses","Calvin Klein Women's Colorblock Self Belt Dress","Calvin Klein","99.5","Women","58191D2A914C6DAE66371C9DCDC91B41",3
3146,"6.169.600.009.918.210","Dresses","Calvin Klein Women's Sheath Dress","Calvin Klein","128.0","Women","5D4AE76F053F8F2516AD12961EF7FE97",3
3155,"5.466.502.867.933.480","Dresses","Jessica Howard Women's Plus Size Sheer Balloon Sleeve Shift Dress","Jessica Howard","10.998.999.786.376.900","Women","B22B257AD0519D4500539DA3C8BCF4DD",3
3159,"42.531.999.852.508.300","Dresses","Jax Women's Lace Dress","Jax","98.0","Women","99EF04EB612BAF0E86671A5109E22154",8
3160,"53.888.000.011.444.000","Dresses","Calvin Klein Women's Rayon-Polyesterester Lux Career Dress","Calvin Klein","128.0","Women","9808AE38758804501CA3FC0697050E03",3
3170,"9.835.079.861.177.200","Dresses","Curve Appeal Cowl Neck Long Sweater with Knit Belt","Curve Appeal","19.989.999.771.118.100","Women","73E5080F0F3804CB9CF470A8CE895DAC",8
3172,"7.600.599.985.942.240","Dresses","maxandcleo Women's Whitney Striped Dress","maxandcleo","178.0","Women","E25CFA90F04351958216F97E3EFDABE9",10
3175,"49.400.999.799.370.700","Dresses","KAMALIKULTURE Women's All In One Dress","KAMALIKULTURE","99.0","Women","CE47BE4ABD80AC324C645FD57A27FC73",9
3186,"4.870.599.976.927.040","Dresses","GUESS Regina Sweater Dress","GUESS","98.0","Women","3F4366AEB9C157CF9A30C90693EAFC55",7
3201,"4.869.699.973.613.020","Dresses","Jax Women's Colorblock Dress","Jax","116.5","Women","24EC8468B67314C2013D215B77034476",8
3202,"28.379.999.957.978.700","Dresses","Julian Taylor Women's Sleeveless Lace Bodice Dress","Julian Taylor","60.0","Women","7486CEF2522EE03547CFB970A404A874",5
3220,"6.101.699.990.965.420","Dresses","Jones New York Women's Sweater Dress","Jones New York","129.0","Women","5812F92450CCAF17275500841C70924A",3
3222,"6.183.085.214.645.560","Dresses","Eliza J Women's Cap Sleev Boat Neck Belted Dress With Topstitch Detail","Eliza J","14.899.000.549.316.400","Women","687FD5C7E0142DFB2DA70E5083B3C6A7",2
3275,"9.755.119.848.986.260","Dresses","Curve Appeal Cowl Neck Short Sleeve Sweater with Contrast PU Belt","Curve Appeal","19.989.999.771.118.100","Women","52B738B303D90A884137546353E09EBB",8
3280,"15.911.999.993.026.200","Dresses","American Apparel California Fleece Pullover Raglan Hoodie Dress","American Apparel","39.0","Women","CC9657884708170E160C8372D92F3535",8
3296,"1.836.429.075.046.910","Dresses","Black Wrap Bodice Empire waist plus size Dress","eVogues Apparel","389.900.016.784.668","Women","42CD63CB189C30ED03E42CE2C069566C",5
3312,"6.519.099.981.151.520","Dresses","Jones New York Women's Side Ruffle Dress","Jones New York","139.0","Women","334467D41D5CF21E234465A1530BA647",3
3320,"7.755.539.833.060.500","Dresses","Allegra K Women Convertible Collar Double Breast Long Sleeve Autumn Dress Black M","Allegra K","15.859.999.656.677.200","Women","36ED197B3F31618FDBADB3DF86F804BD",9
3357,"61.615.262.534.027.600","Dresses","Mother of the Bride Formal Evening Dress #2571","US Fairytailes","12.999.000.549.316.400","Women","0CD6A652ED1F7811192DB1F700C8F0E7",3
3360,"17.384.399.972.856.000","Dresses","Parker Women's Beaded Shift Dress","Parker","396.0","Women","75DF63609809C7A2052FDFFE5C00A84E",7
3369,"53.745.301.104.090.400","Dresses","Collections Etc - Banded Collar 3/4 Sleeve Knit Dress","Samanthas Style Shoppe","11.970.000.267.028.800","Women","DDA99DE58FF020CFB57FEC1404C97003",6
3382,"17.027.989.760.564.800","Dresses","Evolution by Cyrus Women's Boat Neck Dress","Evolution by Cyrus","4.122.999.954.223.630","Women","29DDBDB402491A6AA97964A8139A1356",4
3396,"4.161.299.995.519.220","Dresses","BB Dakota Juniors Neva","BB Dakota","97.0","Women","818DE4D2EC21CFCB149CED7A5BED25AB",8
3405,"8.635.679.901.718.790","Dresses","One-size-fits-all Tube Dress/Coverup - Black Floral Print","Alki'i","19.989.999.771.118.100","Women","BE1BC7997695495F756312886F566110",1
3411,"1.865.665.036.343.630","Dresses","2B Lace Top Scuba Peplum Dress","2b by bebe","39.950.000.762.939.400","Women","2FD0FD3EFA7C4CFB034317B21F3C2D93",5
3429,"14.401.140.246.078.900","Dresses","Floral Print Silky Long Maxi Dress - Green","TopTie","2.886.000.061.035.150","Women","CAA202034F268232C26FAC9435F54E15",10
3432,"1.653.453.072.175.030","Dresses","Plus Size Sexy Black Low Cut V-Neck Mini Dress","eVogues Apparel","369.900.016.784.668","Women","72007983849F4FCB0AD565439834756B",5
3451,"26.039.999.909.698.900","Dresses","Switchblade Stiletto SWING POCKET DRESS","Switchblade Stiletto","60.0","Women","DE7F47E09C8E05E6021ABABDF6BC58E7",5
3461,"622.933.981.799.692","Dresses","Allegra K Women Applique Round Neck Pleated Chiffon Mini Dress Beige M","Allegra K","12.609.999.656.677.200","Women","7E8D7E5CCBDDFD9576BE61E3AB86AA73",9
3475,"4.537.399.995.326.990","Dresses","KAMALIKULTURE Women's Long Sleeve Crewneck Maxi Dress","KAMALIKULTURE","98.0","Women","D38EE19A4815C4AEBA48227913092A6E",9
3489,"26.376.659.331.675.700","Dresses","Anne Klein Women's Color Banded Hem Swing Dress","Anne Klein","5.393.999.862.670.890","Women","1B318124E37AF6D74A03501474F44EA1",2
3507,"1.997.075.066.083.290","Dresses","Lindy Bop 'Viola' Vintage 1950's Plum Shawl Collar Double Breasted Rockabilly Party Dress","Lindy Bop","469.900.016.784.668","Women","0E7C7D6C41C76B9EE6445AE01CC0181D",7
3521,"15.286.259.764.512.700","Dresses","Patty Women Gorgeous Floral Lace Halter Ruched Cocktail Party Mini Dress","Patty","3.497.999.954.223.630","Women","98AFDCC1EBD85DAA0F1749C5E56B9D8C",1
3539,"23.855.999.886.989.500","Dresses","BCBGMAXAZRIA Women's Hazel Rib Tank Dress","BCBGMAXAZRIA","48.0","Women","142C65E00F4F7CF2E6C4C996E34005DF",3
3548,"32.395.948.932.196.200","Dresses","Tiana B Women's The Perfect Peplum","Tiana B","7.998.999.786.376.950","Women","50CF0763D8EB871776D4F28B39DEB564",7
3555,"2.444.200.005.568.560","Dresses","Suzi Chin Women's Drape Neck Dress","Suzi Chin","50.5","Women","22B1CD168EC628442B3D4DC00FCA434B",3
3558,"1.845.801.076.259.250","Dresses","Super Slimming Sleeveless V Neck Sequin Fitted Mini Event Evening Clubwear Party Mini Dress S M L","Hot from Hollywood","369.900.016.784.668","Women","285A25C17F351708754CDB6D56F3962E",1
3561,"5.508.299.989.812.070","Dresses","bebe Jersey Hi-lo Dress","bebe","129.0","Women","414A7497190EAEF6B5D75D5A6A11AFCF",10
3580,"5.651.959.895.857.570","Dresses","VIP Womens Ladies Belted Pleated Skater Party Dress","VIP","13.989.999.771.118.100","Women","630B7D8DD49A0BAB667498F287D68C16",1
3614,"596.721.010.534.741","Dresses","Allegra K Women Striped Detail Cap Sleeve Trendy Pullover Mini Dress White M","Allegra K","13.470.000.267.028.800","Women","6ADD07CF50424B14FDF649DA87843D01",9
3618,"39.385.501.150.179.600","Dresses","Allegra K Woman Cowl Neck Stripe Bare Back Mini Dress Blue Black S","Allegra K","8.470.000.267.028.800","Women","4DA9D7B6D119DB4D2D564A2197798380",9
3624,"6.015.000.008.046.620","Dresses","Vince Camuto Women's Peplum Sheath Dress","Vince Camuto","150.0","Women","5EE0070C40A7C781507B38C59C3EB8D4",1
3632,"31.519.018.840.672.000","Dresses","Jessica Howard Women's Rosy Mob Jacket Dress","Jessica Howard","7.130.999.755.859.370","Women","398475C83B47075E8897A083E97EB9F0",3
3677,"1.076.358.561.662.350","Dresses","Ball Gown Strapless Formal Prom Wedding Dress #2714","US Fairytailes","259.989.990.234.375","Women","71D7232B9FED020CA23729017873089E",3
3679,"17.001.599.967.479.700","Dresses","Parker Women's Cap Sleeve Beaded Dress","Parker","352.0","Women","74791EDF1F8E8B8289A5067737630874",7
3682,"18.956.299.259.465.900","Dresses","AGB Women's Striped Long Sleeve Sweater Dress With Sash","AGB","4.534.999.847.412.100","Women","898AEF0932F6AAECDA27ABA8E9903991",1
3691,"23.857.119.481.121.300","Dresses","London Times Women's Printed Matte Shutter Tuck Dress","London Times","50.119.998.931.884.700","Women","8ABFE8AC9EC214D68541FCB888C0B4C3",3
3744,"16.795.800.701.976.500","Dresses","BLACK MARILYN INSPIRED PLEATED HALTER DRESS PARTY COCKTAIL GOWN","Hot from Hollywood","399.900.016.784.668","Women","56517F19AA289885C43E8DB9137FB1B0",1
3749,"7.606.499.986.723.060","Dresses","Weston Wear Women's Lynda Dress","Weston Wear","165.0","Women","F9BEB1E831FAF6AAEC2A5CECAF1AF293",10
3764,"4.341.399.990.580.970","Dresses","French Connection Women's Bambi Stripe Knit Dress","French Connection","98.0","Women","641D77DD5271FCA28764612A028D9C8E",5
3795,"404.949.999.237.433","Dresses","Tradtional oriental dress of cherry blossom","Bitablue","89.0","Women","42547F5A44D87DA3BC40EE5D09624606",1
3800,"21.136.499.960.906.800","Dresses","Evan Picone Women's Printed Matte Jersey Flutter Sleeve Dress","Evan Picone","49.5","Women","63C6598E9DDD2961E7DFA4D4EB8144A1",3
3804,"543.979.999.050.498","Dresses","BCBGeneration Women's One Shoulder Dress","BCBGeneration","118.0","Women","37968AD196A5085F5ED91E58DF8C2CEF",8
3827,"3.278.199.992.887.670","Dresses","Folter Clothing STRAPLESS BLACK ROSE DRESS in Black on Black Rose Print","Folter","74.0","Women","B5B8C484824D8A06F4F3D570BC420313",4
3835,"1.325.208.989.807.570","Dresses","Womens Glamorous Long Sleeve Full Length Modern Red Print Dress","Argenti","26.989.999.771.118.100","Women","1C66F4627F1B9679F8DB47D1287D7E98",7
3840,"6.351.843.243.685.140","Dresses","Jessica Howard Women's Plus Size 2 Piece 3/4 Sleeve Bolero Jacket Dress","Jessica Howard","13.899.000.549.316.400","Women","DFA037A53E121ECC9E0926800C3E814E",3
3860,"927.535.988.754.347","Dresses","Junior's Halter Dress with Round Buckle","MW22","19.989.999.771.118.100","Women","5A5EAB21CA2A8FEF4AF5E35709ECCA15",1
3866,"4.148.538.894.278.610","Dresses","Tiana B Women's Blinged Twofer Dress","Tiana B","8.998.999.786.376.950","Women","A9DF2255AD642B923D95503B9A7958D8",7
3867,"32.329.440.751.937.600","Dresses","Jones New York Women's Ring Assymetrical Neckline Seamed Aline Matte Dress","Jones New York","6.908.000.183.105.460","Women","8E54D6B523B279543AC12A0F7333CD3C",3
3877,"2.897.987.956.577.800","Dresses","Moonar Chiffon Straps Sweetheart Prom Formal Gown Full Length Party Bridemaid Dress","Moonar","6.770.999.908.447.260","Women","8D9A6E908ED2B731FB96151D9BB94D49",5
3914,"7.892.299.824.875.590","Dresses","Black Ladies Bold Fitted Long Dress 3/4 Sleeves","FineBrandShop","16.899.999.618.530.200","Women","B85D65C39E12A5515C19FD72B6F48199",7
3935,"42.531.999.852.508.300","Dresses","French Connection Women's Real Jag Stripe Knit Dress","French Connection","98.0","Women","13E36F06C66134AD65F532E90D898545",5
3944,"5.907.578.209.282.570","Dresses","Mother of the Bride Formal Evening Dress #277501","US Fairytailes","13.999.000.549.316.400","Women","F9FE83F1EA3DD2108188FB7BF8AA5B3C",3
3946,"1.032.499.996.945.260","Dresses","Pencey Standard Women's Tank Dress","Pencey Standard","25.0","Women","71A8B2FFE0B594A5C1B3C28090384FD7",7
3962,"8.441.531.233.222.640","Dresses","Mother of the Bride Formal Evening Dress #2799","US Fairytailes","17.999.000.549.316.400","Women","6F611188AD4A81FFC2EDAB83B0705D76",3
3969,"28.428.000.032.901.700","Dresses","Huafeng Sexy V-neck Lace Slim Dresses Womens","Huafeng","69.0","Women","F81DEE42585B3814DE199B2E88757F5C",6
3999,"9.795.099.855.081.730","Dresses","Black Lace Dress Three Quarter Sleeve Mini Dress Junior Sizing","Maud Sylvina","19.989.999.771.118.100","Women","9CF742E94F29F454AC42FF68F37D5CC4",9
4003,"1.559.399.997.757.280","Dresses","Nicole Miller Women's Stretchy Matte Jersey Cowl Neck Dress","Nicole Miller","345.0","Women","3CE83F544DBE69BB4FB19211FC442C2F",4
4032,"23.945.210.725.025.200","Dresses","Sexy Strapless Satin Tube Pleated Cocktail Party Evening Mini Dress","Hot from Hollywood","499.900.016.784.668","Women","3CC578F087EA520AEFAAF92C802C1A34",1
4037,"13.090.149.872.905.000","Dresses","In The Surf Braided Strap Striped Dress","Lagaci Sport","26.989.999.771.118.100","Women","D360A502598A4B64B936683B44A5523A",6
4048,"6.566.320.152.037.140","Dresses","Allegra K Woman Crossover Deep V Neck Stretchy Dress Dark Blue S w Chest Wrap","Allegra K","155.600.004.196.167","Women","5901FE6483310C89C35B54455F2A5557",9
4058,"8.751.649.943.394.950","Jumpsuits & Rompers","Allegra K Rosybrown S Wide Leg Overall Romper Jumpsuit for Woman","Allegra K","17.329.999.923.706.000","Women","8133415EA4647B6345849FB38311CF32",9
4069,"5.962.139.747.016.720","Jumpsuits & Rompers","Allegra K Woman Floral Print Upper Romper Salmon Blue Color XS w Waist Strap","Allegra K","10.979.999.542.236.300","Women","FB4C48608CE8825B558CCF07169A3421",9
4075,"8.537.759.691.184.160","Jumpsuits & Rompers","Jenni Junior's Rompers","Jenni","17.639.999.389.648.400","Women","E3B21256183CF7C2C7A66BE163579D37",8
4094,"861.056.025.901.675","Jumpsuits & Rompers","Allegra K Women Strapless Drawstring Waist Velvet Jumpsuit Light Gray XS","Allegra K","17.360.000.610.351.500","Women","64C53A52CB3BD1A01C03A64DB985C0CC",9
4116,"8.655.299.584.723.350","Jumpsuits & Rompers","Allegra K Women Beige Blk Shirr Waist Beaded Neckline Jumpsuit XS","Allegra K","16.299.999.237.060.500","Women","1E8CA836C962598551882E689265C1C5",9
4123,"6.335.999.990.813.430","Jumpsuits & Rompers","Allegra K XS Grn Elastic Waist Ruffle Hem Short Jumpsuit for Lady","Allegra K","12.0","Women","92FDE850D824C2BA9B563CB6FA4078C3",9
4125,"899.249.998.340.383","Jumpsuits & Rompers","Zinke Brooks Romper Black","Zinke","165.0","Women","5BF8AAEF51C6E0D363CBE554ACAF3F20",2
4130,"5.434.100.077.246.870","Jumpsuits & Rompers","Allegra K Ladies Black Tie Shoulder Cut Out Sleeve Short Jumpsuit","Allegra K","11.090.000.152.587.800","Women","C929F2210333206F417E3862F431776D",9
4132,"529.469.987.199.381","Jumpsuits & Rompers","White & Pink Floral Tank Top One Piece Romper Shorts","Annabelle","9.989.999.771.118.160","Women","A4D8E2A7E0D0C102339F97716D2FDFB6",5
4133,"20.224.000.004.120.100","Jumpsuits & Rompers","AX Paris Circle Printed Frill One Shoulder Playsuit","AxParis","39.5","Women","B2330FC4531DE135266DE49078C270DD",4
4140,"37.132.999.937.050.000","Jumpsuits & Rompers","Juicy Couture Womens Stripe Shorts Romper","Juicy Couture","71.0","Women","4F05D4821FE9967817DEA5A20C4E7B35",6
4144,"9.987.869.652.384.070","Jumpsuits & Rompers","Allegra K Woman Elastic Waist Wide Leg Ruffle Spaghetti Strap Jumpsuit Black XS","Allegra K","17.309.999.465.942.300","Women","605AC7E4C16B8A013B4779B81F883E66",9
4147,"70.382.397.561.354.900","Jumpsuits & Rompers","Allegra K Women Strapless Side Shirr Stretchy Long Jumpsuit Green XS","Allegra K","141.899.995.803.833","Women","D714D2C5A796D5814C565D78DD16188D",9
4168,"7.589.919.868.828.650","Jumpsuits & Rompers","Allegra K S Solid Army Green Ruffled Self Tie Jumpsuit for Ladies","Allegra K","14.239.999.771.118.100","Women","E46BC064F8E92AC2C404B9871B2A4EF2",9
4177,"2.851.199.997.123.330","Jumpsuits & Rompers","Volcom Rain Check Romper","Volcom","49.5","Women","13B919438259814CD5BE8CB45877D577",4
4193,"14.449.999.993.667.000","Jumpsuits & Rompers","BCBGeneration Women's Blouson Tie Romper Short","BCBGeneration","25.0","Women","3770282AE7C0E576D1017A97A9260A3F",8
4212,"5.536.999.994.888.900","Jumpsuits & Rompers","BCBGeneration Ruffle Romper","BCBGeneration","98.0","Women","44B422A6D1DF1D47DB5D50A8D0AACA5D",8
4216,"10.850.399.989.821.000","Jeans","Hudson Women's Signature Boot","Hudson","198.0","Women","BD853B475D59821E100D3D24303D7747",2
4217,"3.719.099.993.503.180","Jeans","Seven7 Women's Lurex Flap Pocket Jean","Seven7","69.0","Women","8196E8D0F9EE7DFDFC7E11DBBFA30D77",1
4225,"9.504.899.990.931.150","Jeans","Joe's Jeans Women's Petite Skinny Jean","Joe's Jeans","179.0","Women","D0AC1ED0C5CB9ECBCA3D2496EC1AD984",6
4232,"13.307.799.966.447.000","Jeans","True Religion Women's TRBJ Serena Fashion Embellishement","True Religion","253.0","Women","3B24156AD560A696116454056BC88AB4",7
4236,"8.516.999.996.267.250","Jeans","DL1961 Women's Amanda Skinny Traveling","DL1961","167.0","Women","70D5212DD052B2EF06E5E562F6F9AB9C",7
4252,"6.176.099.992.729.720","Jeans","Level 99 Women's Janice Ultra Jegging","Level 99","119.0","Women","7BFA32686D200C64CB46DE03AC2EAC0D",2
4261,"3.594.899.998.046.450","Jeans","Chaus Women's Metro Denim Solid Skinny Jean","Chaus","69.0","Women","13384FFC9D8BDB21C53C6F72D46F7866",5
4263,"13.590.399.987.250.500","Jeans","TEXTILE Elizabeth and James Women's Painter Ozzy","TEXTILE Elizabeth and James","248.0","Women","33DD6DBA1D56E826AAC1CBF23CDCCA87",3
4272,"8.635.199.975.967.400","Jeans","7 For All Mankind Women's The Slim Illusion Skinny","7 For All Mankind","168.0","Women","34609BDC08A07ACE4E1526BBB1777673",8
4282,"2.663.399.999.588.720","Jeans","Levi's Juniors 524 Low Rise Skinny Jean","Levi's","46.0","Women","F60CE002E5182E7B99A8A59B6D865A12",4
4295,"2.502.399.996.761.230","Jeans","Levi's Juniors 535 Legging With 5-Pocket Styling","Levi's","46.0","Women","A57D48399922B03419153A9760C5CE53",4
4315,"1.995.501.075.651.280","Jeans","Levi's Junior's Too Super Low Skinny 524 Jean","Levi's","399.900.016.784.668","Women","8526E0962A844E4A2F158D831D5FDDF7",4
4327,"4.510.899.988.934.390","Jeans","Liverpool Jeans Company Women's Petite Sadie Straight","Liverpool Jeans Company","79.0","Women","CE016F59ECC2366A43E1C96A4774D167",4
4346,"59.305.499.888.956.500","Jeans","DL1961 Women's Emma Legging Jean","DL1961","103.5","Women","E02A35B1563D0DB53486EC068EBAB80F",7
4351,"2.132.304.080.433.300","Jeans","Levi's Women's Plus 525 Perfect Waist Boot Cut Jean","Levi's","429.900.016.784.668","Women","D8A4E572D866AA45DA78418D9D2FF9F9",4
4352,"343.199.999.704.957","Jeans","Silver Jeans Juniors Suki Surplus Mid Rise Bootcut Jean","Silver Jeans","66.0","Women","B8599B9343F82E3BC30984CA4F3FEA3F",1
4376,"5.184.199.991.822.240","Jeans","Not Your Daughter's Jeans Women's Martie Straight Leg","Not Your Daughter's Jeans","98.0","Women","789A283923884FB1C9598F796581A39D",8
4381,"27.618.030.883.888.900","Jeans","Carhartt Women's Relaxed Fit Jean/Straight Leg","Carhartt","504.900.016.784.668","Women","D2E9DD9DCD97FD12A2CB62E2BF7CBE35",3
4384,"49.979.999.978.095.200","Jeans","Not Your Daughter's Jeans Women's Classic Barbara Modern Boot Cut Jeans","Not Your Daughter's Jeans","98.0","Women","12E59A33DEA1BF0630F46EDFE13D6EA2",8
4387,"17.270.749.918.185.100","Jeans","Dollhouse Whiskered Button-Flap Flare Jeans","dollhouse","34.75","Women","6B4E2B9376139FA09A68B94EC04DBE94",9
4404,"8.381.999.960.169.190","Jeans","7 For All Mankind Women's Highwaist Boot Cut Jean","7 For All Mankind","165.0","Women","3D8E03E8B133B16F13A586F0C01B6866",8
4411,"25.444.910.834.971.900","Jeans","Levi's Women's Modern Bold Curve Skinny Boot Cut Jean","Levi's","499.900.016.784.668","Women","E243AA93E6B6E031797F86D0858F5E40",4
4436,"3.671.999.993.920.320","Jeans","Levi's Women's Modern Demi Curve Skinny Jean","Levi's","68.0","Women","A1F0CF94512F963E5ED4EDD9AF70E2CC",4
4440,"5.147.999.995.574.350","Jeans","Miss Me JEANS - Border-Stitch Skinny Jeans","Miss Me","99.0","Women","7F2BE1B45D278AC18804B79207A24C53",3
4442,"3.959.099.997.393.780","Jeans","Calvin Klein Jeans Women's Lean Boot Cut","Calvin Klein Jeans","79.5","Women","77305C2F862AD1D353F55BF38E5A5183",8
4443,"61.770.718.755.270.000","Jeans","Not Your Daughter's Jeans Women's Plus-Size Marilyn Straight Leg Embellished Jean","Not Your Daughter's Jeans","11.698.999.786.376.900","Women","3C3C139BD8467C1587A41081AD78045E",8
4455,"18.077.999.942.936.000","Jeans","LOVEsick Blue Cloud Destroyed Skinny Jeans","Hot Topic","34.5","Women","D2B15C75C0C389B49C2EFBEA79CDC946",10
4458,"36.282.330.939.294.800","Jeans","Lucky Brand Women's Southside Charlie Skinny Jean","Lucky Brand","639.900.016.784.668","Women","4E2ECEBBFAFE27A7C00E0462FAD0873A",5
4468,"21.514.620.863.462.400","Jeans","Levi's Juniors' Demi Curve ID Skinny Jean","Levi's","399.900.016.784.668","Women","88C040ADB393832C87914347CC2AFC3F",4
4470,"9.261.199.991.311.870","Jeans","7 For All Mankind Women's Kimmie Classic Bootcut Jean in Midnight New York Dark","7 For All Mankind","169.0","Women","A3AB4FF8FA4DEED2E3BAE3A5077675F0",8
4491,"20.099.099.913.371.300","Jeans","Calvin Klein Jeans Women's Straight Leg Jean","Calvin Klein Jeans","394.099.998.474.121","Women","A75A52F7209C01DF2598A77EBC4DE539",8
4518,"4.045.469.823.660.250","Jeans","Eddie Bauer Curvy Denim Trousers","Eddie Bauer","7.994.999.694.824.210","Women","597C7B407A02CC0A92167E7A371ECA25",2
4536,"9.029.999.990.388.750","Jeans","Joe's Women's Cigarette Jean","Joe's Jeans","172.0","Women","CFBC6C5CFB8A3E10FAB12AA3512153DF",6
