"id","order_id","user_id","product_id","inventory_item_id","status","created_at","sale_price"
768,516,422,18727,2110,"Cancelled","2019-03-08 09:45:09+00:00",188.751936447794
769,517,424,23350,2112,"Processing","2023-10-07 10:47:59+00:00",183.90537069086
771,518,424,16306,2120,"Cancelled","2024-01-13 10:35:04+00:00",274.391891593902
770,518,424,28226,2116,"Cancelled","2024-01-14 09:55:26+00:00",116.603597711034
773,519,425,18821,2125,"Shipped","2024-01-04 10:29:14+00:00",178.158501154344
772,519,425,20058,2123,"Shipped","2024-01-03 09:08:52+00:00",222.873103967873
774,520,426,12597,2127,"Processing","2020-04-06 00:48:30+00:00",119.111311730939
775,520,426,9059,2129,"Processing","2020-04-07 01:28:41+00:00",213.981393121588
776,521,427,10056,2131,"Returned","2023-09-29 23:00:04+00:00",293.89320105261
777,521,427,13286,2133,"Returned","2023-09-30 23:28:20+00:00",199.796967328183
778,522,428,9521,2137,"Shipped","2023-08-31 07:19:23+00:00",186.077298751821
779,523,428,3867,2141,"Shipped","2021-04-07 03:48:31+00:00",223.745585701703
780,524,429,553,2143,"Complete","2023-04-18 05:11:54+00:00",186.046391460635
781,525,430,26790,2146,"Shipped","2023-06-13 10:13:45+00:00",240.670018703953
782,526,433,2600,2149,"Shipped","2021-05-12 04:05:12+00:00",245.221773222485
784,527,433,11027,2156,"Processing","2021-12-21 04:01:02+00:00",200.134583061506
783,527,433,6437,2153,"Processing","2021-12-20 05:59:16+00:00",141.165392112514
785,528,436,16557,2160,"Processing","2023-07-20 12:21:47+00:00",134.088963627046
786,529,436,25233,2163,"Cancelled","2023-12-02 09:46:34+00:00",170.350131717234
787,530,437,14850,2165,"Returned","2023-03-09 16:02:22+00:00",239.869025027492
788,531,438,29001,2167,"Complete","2023-12-14 13:06:52+00:00",102.089741267154
789,532,438,16696,2169,"Complete","2023-06-20 16:48:36+00:00",105.683742063373
790,532,438,19237,2173,"Complete","2023-06-22 16:42:42+00:00",167.311008761995
791,533,439,15575,2175,"Cancelled","2023-01-09 22:43:20+00:00",219.719742399029
793,534,440,28929,2182,"Shipped","2024-01-17 13:16:00.918521+00:00",154.32169759175
792,534,440,19487,2179,"Shipped","2024-01-15 12:22:08.918521+00:00",244.337451854803
794,535,440,29100,2185,"Cancelled","2024-01-13 12:49:26.918521+00:00",216.668498507759
795,536,441,18668,2188,"Processing","2023-11-29 02:55:40+00:00",191.468019088069
796,537,442,3606,2192,"Cancelled","2022-01-08 08:46:08+00:00",240.941406826589
798,538,442,7728,2197,"Complete","2023-09-07 09:52:27+00:00",219.418258140968
797,538,442,12948,2195,"Complete","2023-09-09 12:00:04+00:00",177.703248639392
799,539,443,2841,2201,"Processing","2023-11-17 05:48:55+00:00",211.555746720908
800,540,443,9638,2204,"Shipped","2021-10-18 03:21:43+00:00",232.37566789888
802,540,443,382,2211,"Shipped","2021-10-18 05:52:02+00:00",217.814167243102
801,540,443,8144,2207,"Shipped","2021-10-14 03:49:58+00:00",167.099489602526
804,541,443,10546,2217,"Shipped","2022-11-01 05:00:21+00:00",242.76011025321
803,541,443,923,2215,"Shipped","2022-10-29 06:03:52+00:00",257.646811277931
805,542,444,8415,2220,"Shipped","2022-10-08 00:47:32+00:00",213.813727827167
807,543,444,80,2227,"Cancelled","2022-06-22 01:07:51+00:00",207.205233123109
806,543,444,1077,2223,"Cancelled","2022-06-21 02:00:24+00:00",196.218745961008
808,544,444,8681,2231,"Shipped","2023-10-15 23:08:35+00:00",308.070792315139
809,545,445,15424,2234,"Processing","2022-03-06 11:46:46+00:00",213.81577660679
810,546,446,7799,2238,"Processing","2023-12-28 23:35:01+00:00",192.085298565003
811,547,446,1093,2240,"Complete","2023-12-12 01:02:31+00:00",74.6041098901373
812,548,447,10418,2243,"Shipped","2019-06-13 09:42:35+00:00",121.735911748473
813,549,449,28504,2246,"Cancelled","2023-06-28 06:09:35+00:00",196.116339969472
814,550,450,4601,2248,"Shipped","2022-01-21 06:54:53+00:00",210.314702242155
817,551,450,4094,2255,"Shipped","2021-02-28 06:44:20+00:00",213.843622943081
815,551,450,2841,2250,"Shipped","2021-02-28 06:15:39+00:00",241.075339022431
818,551,450,8715,2259,"Shipped","2021-02-25 03:25:14+00:00",190.292379533977
816,551,450,3489,2252,"Shipped","2021-02-28 03:30:33+00:00",260.729439724128
819,552,451,27242,2261,"Shipped","2022-06-05 12:20:17+00:00",153.924197856521
821,552,451,20943,2265,"Shipped","2022-06-07 13:32:45+00:00",139.577863977847
820,552,451,26897,2263,"Shipped","2022-06-07 12:47:51+00:00",138.550691122309
823,553,451,19074,2272,"Processing","2020-11-28 14:53:06+00:00",237.114851209326
822,553,451,27644,2269,"Processing","2020-11-24 15:33:15+00:00",195.854002883039
825,554,452,11445,2277,"Complete","2023-04-06 10:24:11+00:00",239.490896091025
824,554,452,12476,2275,"Complete","2023-04-10 10:30:24+00:00",186.614678922146
826,555,452,4930,2280,"Shipped","2023-07-26 09:49:08+00:00",170.405394889359
827,556,453,22185,2283,"Cancelled","2024-01-04 09:57:10+00:00",181.582371243675
828,557,454,23535,2286,"Shipped","2022-10-18 01:09:00+00:00",107.369158787914
829,558,454,28171,2288,"Complete","2022-02-03 23:08:19+00:00",141.519236979294
830,558,454,23461,2290,"Complete","2022-02-05 01:15:35+00:00",127.898267682077
832,559,455,16941,2295,"Returned","2023-05-22 09:58:20+00:00",252.716113598767
831,559,455,23704,2292,"Returned","2023-05-22 09:07:30+00:00",170.13349543186
833,560,455,25748,2299,"Returned","2022-07-21 10:26:32+00:00",239.472992639509
834,560,455,28403,2301,"Returned","2022-07-19 11:58:18+00:00",275.824530084598
835,561,456,19068,2303,"Processing","2023-12-15 15:01:00+00:00",190.411259544503
836,562,457,19914,2307,"Shipped","2023-10-08 13:23:06+00:00",214.193945317618
837,563,458,25966,2309,"Returned","2023-05-09 15:36:18+00:00",112.446624030196
838,564,459,8920,2313,"Processing","2023-04-21 22:07:07+00:00",159.06651112401
839,565,459,15855,2316,"Shipped","2022-10-06 23:35:55+00:00",202.810742469142
840,566,459,12076,2319,"Complete","2023-10-30 23:07:08+00:00",214.954345166808
841,567,460,7267,2321,"Shipped","2022-04-12 22:53:46+00:00",162.030094135056
842,568,461,24549,2323,"Complete","2020-11-22 13:06:12+00:00",334.24294996134
843,569,462,3011,2326,"Complete","2022-10-06 06:54:19+00:00",177.080493045381
845,570,462,10378,2330,"Complete","2019-11-17 04:46:26+00:00",203.212177831502
844,570,462,1600,2328,"Complete","2019-11-16 08:36:54+00:00",232.489593357676
846,571,463,26506,2332,"Complete","2022-12-06 03:44:11+00:00",198.6990682613
848,572,463,27138,2337,"Cancelled","2021-11-23 00:26:30+00:00",167.821630648644
847,572,463,27941,2334,"Cancelled","2021-11-24 01:00:21+00:00",252.265283198165
849,573,464,22193,2341,"Processing","2023-07-10 05:59:58+00:00",280.77726616036
850,573,464,19069,2345,"Processing","2023-07-07 04:13:36+00:00",198.515301447508
851,574,464,26545,2347,"Returned","2020-06-05 05:55:22+00:00",228.113367270153
852,574,464,27149,2349,"Returned","2020-06-05 04:55:36+00:00",195.129375074869
853,575,465,1995,2351,"Processing","2023-09-02 10:14:18+00:00",250.822760885108
854,575,465,8669,2354,"Processing","2023-09-01 09:14:18+00:00",142.191630287007
855,576,466,9627,2358,"Cancelled","2021-06-12 03:11:38+00:00",316.043011199724
856,577,467,11131,2360,"Complete","2023-05-11 11:57:39+00:00",169.823437610583
857,578,468,3639,2362,"Processing","2023-10-29 11:51:59+00:00",127.057529278095
858,579,468,13743,2365,"Cancelled","2023-09-30 10:38:32+00:00",182.454108640347
859,579,468,8809,2367,"Cancelled","2023-09-27 10:50:42+00:00",207.33542420725
860,580,468,2121,2370,"Complete","2023-09-23 12:01:37+00:00",281.181060384011
861,581,469,12191,2372,"Shipped","2023-12-12 09:52:06+00:00",245.560483838566
862,582,470,11842,2374,"Processing","2022-03-15 11:14:52+00:00",207.122921602289
863,583,471,25699,2376,"Returned","2022-05-03 05:50:27+00:00",130.525823800592
864,584,471,22087,2380,"Shipped","2022-03-23 04:12:37+00:00",156.698112766394
865,584,471,21324,2384,"Shipped","2022-03-20 02:36:42+00:00",191.835753388535
866,585,471,16677,2388,"Shipped","2022-03-16 03:08:20+00:00",327.65130567303
867,586,471,27449,2390,"Processing","2023-09-19 04:06:40+00:00",106.988621289079
868,587,472,12580,2393,"Processing","2022-02-26 11:23:49+00:00",256.552732592301
869,588,474,16128,2395,"Shipped","2024-01-16 17:12:04+00:00",173.638287138304
870,588,474,16067,2397,"Shipped","2024-01-17 15:14:32+00:00",283.299544999371
871,589,474,19659,2401,"Shipped","2024-01-14 16:23:53+00:00",143.03996800133
872,590,475,7108,2405,"Processing","2022-09-20 08:45:38+00:00",207.181161733137
873,591,475,14840,2407,"Cancelled","2022-06-30 09:14:02+00:00",145.022452914862
875,592,476,524,2412,"Shipped","2020-07-12 01:06:20+00:00",245.175821318084
876,592,476,10976,2415,"Shipped","2020-07-11 22:41:24+00:00",274.188974436904
877,592,476,5083,2417,"Shipped","2020-07-16 01:13:19+00:00",297.536050320058
874,592,476,8710,2409,"Shipped","2020-07-12 23:06:38+00:00",239.880032879476
878,593,477,9511,2419,"Complete","2022-05-24 08:08:28+00:00",292.163312728891
879,594,477,13579,2421,"Processing","2021-02-14 06:33:34+00:00",262.321195433082
880,595,479,15685,2425,"Processing","2024-01-08 03:16:39+00:00",193.406254408799
881,596,480,18532,2427,"Complete","2021-03-06 04:23:49+00:00",223.851861914235
882,597,480,26665,2429,"Cancelled","2020-12-22 03:45:51+00:00",151.400289426203
883,598,481,17628,2431,"Cancelled","2024-01-13 07:51:11.361800+00:00",190.73989152995
884,598,481,28397,2433,"Cancelled","2024-01-17 09:24:51.361800+00:00",261.048185417441
885,599,482,25252,2436,"Shipped","2024-01-02 06:40:10+00:00",227.064207174118
886,600,482,25335,2439,"Processing","2023-10-27 07:28:57+00:00",222.867866581266
887,601,482,24967,2441,"Complete","2023-12-08 06:17:23+00:00",148.09344801564
888,602,483,17834,2443,"Shipped","2021-08-20 09:46:32+00:00",169.774338483294
889,603,484,9055,2445,"Complete","2023-06-11 14:41:22+00:00",161.769699312322
890,603,484,13184,2447,"Complete","2023-06-10 15:25:32+00:00",219.764793500675
891,604,485,10321,2450,"Complete","2021-12-16 04:31:37+00:00",150.474618476672
892,605,486,11808,2452,"Shipped","2022-01-19 11:44:36+00:00",228.102069504953
893,606,489,6387,2456,"Shipped","2021-12-05 09:47:45+00:00",144.179179403323
894,607,489,15120,2458,"Processing","2022-03-31 10:24:40+00:00",291.426522906768
895,608,490,18049,2462,"Complete","2023-03-12 04:28:02+00:00",223.029567473905
896,609,492,815,2465,"Shipped","2021-10-09 09:58:27+00:00",164.949819387337
897,609,492,14636,2468,"Shipped","2021-10-09 11:21:25+00:00",212.052296625061
899,609,492,14516,2474,"Shipped","2021-10-05 11:59:03+00:00",182.377340038602
898,609,492,11806,2470,"Shipped","2021-10-06 12:30:51+00:00",218.557397987983
900,610,494,9606,2478,"Shipped","2023-11-28 01:25:51+00:00",212.176635938015
901,611,497,19600,2480,"Returned","2020-07-14 03:34:37+00:00",149.294291366926
902,612,497,25012,2482,"Processing","2024-01-14 02:27:13+00:00",160.434306059026
903,613,498,25058,2484,"Shipped","2022-04-22 22:45:03+00:00",214.979684236978
904,614,499,6356,2486,"Processing","2023-10-21 18:19:07+00:00",281.952595437578
907,615,500,26677,2497,"Shipped","2023-10-29 00:10:41+00:00",254.230850433546
905,615,500,27741,2489,"Shipped","2023-10-28 03:43:00+00:00",168.771626319095
906,615,500,26542,2493,"Shipped","2023-10-28 03:33:41+00:00",241.296145082375
908,615,500,25646,2499,"Shipped","2023-10-28 00:08:31+00:00",197.571582362186
909,616,500,25073,2502,"Complete","2021-07-01 01:54:06+00:00",215.06568258592
910,617,501,19791,2505,"Processing","2023-09-17 14:26:22+00:00",213.018074536828
911,618,502,21954,2508,"Returned","2023-12-30 12:18:36+00:00",328.77248818617
913,619,503,3083,2514,"Cancelled","2023-09-01 21:03:00+00:00",140.735559470639
912,619,503,14974,2512,"Cancelled","2023-09-03 00:19:16+00:00",205.045992950643
914,619,503,2406,2516,"Cancelled","2023-08-30 21:14:04+00:00",111.001135601619
915,619,503,8295,2520,"Cancelled","2023-09-04 00:10:27+00:00",229.491796147938
916,620,503,7453,2522,"Complete","2023-10-20 21:12:21+00:00",254.83042358607
917,621,504,25384,2525,"Complete","2021-03-14 06:01:53+00:00",272.283112055058
918,622,505,14837,2527,"Shipped","2023-12-16 21:28:13+00:00",103.742737408144
919,623,506,23291,2530,"Returned","2023-07-20 04:25:19+00:00",220.638474859702
920,624,506,18716,2532,"Shipped","2021-04-20 03:34:09+00:00",279.668497569183
921,625,506,21024,2534,"Returned","2020-07-03 01:48:44+00:00",179.299206847885
922,626,506,19604,2536,"Cancelled","2020-02-06 04:15:56+00:00",189.392473395903
923,627,507,28162,2540,"Returned","2023-05-28 07:26:23+00:00",198.173138889763
924,628,507,29116,2544,"Complete","2023-10-23 07:23:43+00:00",218.250937571652
925,629,507,25893,2546,"Shipped","2022-08-16 05:23:46+00:00",233.257993787298
926,630,507,29007,2548,"Shipped","2023-04-09 04:44:50+00:00",265.891044185574
927,631,509,26052,2552,"Shipped","2023-10-07 23:37:03+00:00",195.22562047775
928,632,510,7509,2556,"Complete","2024-01-02 15:36:39+00:00",209.813902273623
930,633,510,9622,2561,"Processing","2023-12-20 15:37:22+00:00",324.399893861073
929,633,510,252,2558,"Processing","2023-12-20 13:18:16+00:00",221.55494640575
931,634,510,15095,2563,"Returned","2024-01-03 13:40:31+00:00",209.437655466492
933,634,510,129,2569,"Returned","2023-12-30 16:39:49+00:00",132.887843735828
932,634,510,8557,2566,"Returned","2023-12-31 14:37:41+00:00",200.142802381111
934,635,510,15955,2572,"Shipped","2024-01-09 12:53:03+00:00",188.933692341656
935,636,511,5056,2575,"Shipped","2020-06-18 07:55:46+00:00",199.447708509531
936,637,512,11733,2579,"Shipped","2023-08-30 22:07:17+00:00",171.229117936442
937,638,513,9743,2581,"Shipped","2022-08-06 02:02:31+00:00",165.659217377865
938,638,513,1085,2584,"Shipped","2022-08-04 02:35:04+00:00",163.961318408994
940,639,513,11978,2588,"Shipped","2023-02-09 05:46:55+00:00",189.274774230011
939,639,513,1572,2586,"Shipped","2023-02-06 03:38:39+00:00",268.406632401431
941,640,514,25684,2591,"Processing","2021-05-17 04:40:57+00:00",252.454331327966
942,641,514,20088,2595,"Complete","2021-06-25 03:49:48+00:00",182.001244102847
943,642,515,2380,2597,"Processing","2021-05-13 07:45:48+00:00",115.704177273063
945,643,516,20561,2602,"Shipped","2023-11-30 12:54:42+00:00",157.770828573202
944,643,516,24177,2600,"Shipped","2023-11-30 11:59:03+00:00",177.111973337975
946,644,516,16118,2605,"Returned","2024-01-07 14:28:07+00:00",205.181900211415
947,645,517,6851,2608,"Shipped","2023-02-13 07:05:59+00:00",166.869636214959
948,646,518,4813,2610,"Shipped","2022-03-20 06:47:37+00:00",300.334034541595
949,647,518,14279,2612,"Returned","2022-09-13 07:10:23+00:00",186.386623279082
950,648,519,20186,2616,"Complete","2023-08-08 22:15:50+00:00",139.302776488025
951,649,520,1060,2618,"Shipped","2021-10-16 02:05:51+00:00",192.936912135874
952,650,521,24353,2620,"Complete","2023-12-04 07:06:55+00:00",149.731120920329
953,651,521,25798,2623,"Returned","2023-09-26 06:38:32+00:00",207.807785363766
954,652,522,28085,2625,"Cancelled","2023-10-27 11:28:57+00:00",211.681680704493
955,653,523,16566,2628,"Processing","2021-06-02 03:17:34+00:00",217.779380581419
957,654,525,2388,2633,"Processing","2022-11-07 09:40:59+00:00",118.907087043789
956,654,525,2769,2631,"Processing","2022-11-10 09:47:08+00:00",211.035564548532
958,655,526,20046,2637,"Cancelled","2021-02-20 00:42:19+00:00",215.522504027082
960,656,526,24978,2642,"Complete","2021-01-06 03:27:24+00:00",128.944577624776
959,656,526,28654,2639,"Complete","2021-01-06 00:26:25+00:00",247.768281986521
962,656,526,27779,2647,"Complete","2021-01-08 02:51:25+00:00",239.208543954717
961,656,526,23953,2644,"Complete","2021-01-07 02:04:53+00:00",314.980968057722
963,657,528,16779,2649,"Returned","2023-10-26 00:30:57+00:00",207.835149368786
964,658,528,17187,2651,"Complete","2023-12-30 23:29:21+00:00",202.3366763759
966,659,529,18533,2658,"Complete","2022-09-22 00:27:04+00:00",204.829291704122
965,659,529,21854,2655,"Complete","2022-09-23 02:56:05+00:00",203.488311545015
967,660,530,24935,2662,"Shipped","2023-02-01 11:37:42+00:00",107.576361233117
968,661,530,20633,2664,"Processing","2023-11-02 10:17:13+00:00",116.443647067888
970,662,530,28629,2669,"Returned","2023-04-01 10:41:56+00:00",196.12305166044
969,662,530,20308,2667,"Returned","2023-04-03 11:08:19+00:00",170.946630971675
971,663,530,22774,2671,"Shipped","2023-01-27 10:53:27+00:00",202.736826252871
972,663,530,20697,2673,"Shipped","2023-01-25 11:26:36+00:00",94.4395813369734
973,664,531,6905,2676,"Returned","2022-06-14 06:40:33+00:00",125.065087273662
974,664,531,11891,2679,"Returned","2022-06-13 03:51:39+00:00",144.925828053063
975,665,532,9830,2681,"Returned","2023-11-25 17:44:22+00:00",249.302911053012
978,666,532,14797,2687,"Shipped","2022-05-29 18:36:51+00:00",145.075499645494
977,666,532,11551,2685,"Shipped","2022-05-28 16:59:18+00:00",160.024302321173
976,666,532,3944,2683,"Shipped","2022-06-01 18:11:17+00:00",203.993690933703
979,667,533,17255,2690,"Cancelled","2021-09-10 21:54:12+00:00",183.862681908745
980,668,534,1074,2692,"Complete","2021-08-16 14:50:28+00:00",207.320858933398
981,669,534,5555,2694,"Returned","2023-07-25 11:57:44+00:00",315.253099102285
982,670,534,12594,2698,"Cancelled","2021-05-16 13:42:53+00:00",143.769816437088
983,670,534,8008,2701,"Cancelled","2021-05-17 13:46:06+00:00",184.72651800451
984,670,534,8068,2704,"Cancelled","2021-05-14 13:19:19+00:00",174.162027512813
985,671,536,3357,2707,"Shipped","2022-06-07 08:28:15+00:00",275.619771341623
986,672,536,10387,2711,"Processing","2023-03-01 08:59:26+00:00",161.525753855486
987,673,538,16994,2715,"Shipped","2023-12-21 10:43:15+00:00",195.895654811214
990,673,538,17174,2723,"Shipped","2023-12-20 08:02:47+00:00",239.356680716135
988,673,538,20298,2717,"Shipped","2023-12-21 09:45:25+00:00",147.07047320258
989,673,538,19744,2721,"Shipped","2023-12-20 07:40:33+00:00",282.758790787101
991,674,538,19780,2727,"Shipped","2023-11-15 07:51:08+00:00",233.788120773712
993,675,539,11724,2731,"Processing","2022-03-22 10:06:47+00:00",146.289669523482
992,675,539,5489,2729,"Processing","2022-03-22 07:37:34+00:00",222.728890452887
995,676,539,2101,2736,"Complete","2023-07-04 10:31:13+00:00",189.334642838347
994,676,539,8564,2733,"Complete","2023-07-07 09:18:03+00:00",215.661438599717
996,677,540,2607,2738,"Shipped","2023-06-10 00:49:38+00:00",195.501240149217
997,678,540,420,2740,"Shipped","2020-04-09 00:59:54+00:00",253.525801838917
998,679,541,20114,2742,"Processing","2023-01-14 07:41:55+00:00",132.444980714833
1001,680,541,16905,2749,"Processing","2023-09-21 08:38:28+00:00",173.869165140204
999,680,541,27319,2744,"Processing","2023-09-23 11:27:28+00:00",187.54046611223
1000,680,541,20877,2747,"Processing","2023-09-22 10:15:22+00:00",150.210063757433
1002,680,541,26976,2751,"Processing","2023-09-20 07:53:32+00:00",148.00224781169
1003,681,542,29069,2753,"Complete","2023-02-21 00:59:03+00:00",199.100987971167
1004,681,542,18626,2755,"Complete","2023-02-19 03:24:00+00:00",193.391243357163
1006,682,543,26121,2759,"Processing","2020-02-03 00:24:09+00:00",72.5328612624784
1005,682,543,27213,2757,"Processing","2020-02-02 02:06:38+00:00",252.028672785969
1007,683,543,27084,2761,"Returned","2020-12-06 02:51:37+00:00",212.48628679926
1008,683,543,25504,2765,"Returned","2020-12-05 01:10:55+00:00",320.810368657416
1009,684,544,23016,2767,"Processing","2022-07-24 01:23:54+00:00",234.259911902555
1010,685,547,11929,2769,"Complete","2023-01-10 07:56:25+00:00",177.6520345519
1011,686,548,29075,2771,"Shipped","2023-08-15 02:14:12+00:00",339.869557347905
1012,687,548,18295,2775,"Processing","2023-08-27 04:34:48+00:00",341.611301195775
1013,688,549,18293,2779,"Processing","2023-09-02 15:18:42+00:00",139.064409185491
1014,689,550,6484,2783,"Complete","2023-06-30 23:19:25+00:00",223.451597797771
1015,690,551,25814,2785,"Shipped","2023-05-20 07:00:00+00:00",189.437654068393
1016,691,552,9476,2787,"Cancelled","2023-11-01 09:08:48+00:00",209.352557327701
1019,692,552,14787,2793,"Returned","2023-05-22 10:07:56+00:00",211.377136428441
1020,692,552,4879,2795,"Returned","2023-05-22 11:02:18+00:00",136.904976856547
1018,692,552,13120,2791,"Returned","2023-05-23 11:40:12+00:00",214.279479012128
1017,692,552,3832,2789,"Returned","2023-05-23 12:05:28+00:00",287.46236815709
1023,693,553,22370,2803,"Cancelled","2023-08-09 05:12:40+00:00",191.79549979326
1021,693,553,20694,2799,"Cancelled","2023-08-12 03:42:17+00:00",191.853664465077
1022,693,553,26667,2801,"Cancelled","2023-08-10 02:59:13+00:00",269.928600316873
1024,694,553,18667,2805,"Shipped","2022-12-05 04:23:23+00:00",244.919812034147
1025,695,554,17129,2807,"Complete","2020-03-04 06:50:25+00:00",117.575259080936
1026,696,555,28638,2809,"Complete","2023-06-03 03:51:33+00:00",211.427848663109
1027,697,555,17361,2812,"Complete","2021-11-02 01:45:28+00:00",282.677361733887
1028,698,555,20830,2816,"Cancelled","2023-03-22 02:46:50+00:00",270.763817495957
1029,699,555,26408,2820,"Complete","2021-11-25 05:11:12+00:00",220.997580190711
1030,700,557,18969,2823,"Shipped","2021-12-31 04:57:08+00:00",236.061040355645
1031,701,558,25297,2826,"Cancelled","2023-01-06 08:14:21+00:00",140.153239390566
1032,702,559,12450,2828,"Complete","2023-01-22 01:04:16+00:00",215.006578344069
1033,703,560,15990,2830,"Processing","2022-08-30 05:40:57+00:00",152.277553240609
1034,704,560,19056,2833,"Cancelled","2021-07-30 05:06:20+00:00",177.099096595153
1035,705,561,15909,2835,"Complete","2023-08-25 04:50:41+00:00",246.78018418898
1036,705,561,8417,2838,"Complete","2023-08-26 04:23:11+00:00",143.155344415443
1037,706,564,23852,2841,"Processing","2023-10-18 10:05:35+00:00",213.345912543653
1038,706,564,23798,2844,"Processing","2023-10-20 12:12:12+00:00",221.416601973577
1039,707,565,18465,2848,"Cancelled","2023-10-18 08:37:08+00:00",202.745598491981
1040,708,565,25945,2852,"Complete","2022-05-07 08:56:14+00:00",291.109441091771
1041,709,565,17854,2854,"Shipped","2021-11-04 10:41:22+00:00",148.882633571238
1042,710,566,23334,2858,"Shipped","2023-12-17 09:06:55+00:00",230.30651307178
1043,711,567,28156,2861,"Complete","2021-06-19 03:57:27+00:00",195.553471627467
1044,712,567,17474,2865,"Cancelled","2020-06-02 05:07:52+00:00",186.958387808304
1045,713,567,21204,2869,"Complete","2021-06-28 03:04:57+00:00",223.204561692619
1046,714,568,8100,2872,"Cancelled","2023-03-22 16:11:40+00:00",148.979970465803
1049,715,570,28323,2880,"Processing","2021-05-16 06:30:14+00:00",134.32745417408
1047,715,570,27145,2874,"Processing","2021-05-17 03:40:12+00:00",175.275956225829
1048,715,570,18074,2877,"Processing","2021-05-18 04:54:23+00:00",287.587857487772
1050,716,571,1111,2882,"Complete","2022-02-17 14:49:27+00:00",202.788238730626
1052,717,572,25334,2886,"Processing","2023-03-29 11:40:22+00:00",216.571719911394
1051,717,572,26546,2884,"Processing","2023-03-31 10:56:51+00:00",190.507668116123
1053,718,573,19370,2889,"Shipped","2021-07-26 02:33:12+00:00",223.524636597691
1054,719,574,25267,2892,"Processing","2023-05-28 01:23:29+00:00",152.416022849143
1055,720,574,22173,2894,"Cancelled","2022-11-10 04:34:38+00:00",257.895523328432
1056,721,575,4572,2897,"Complete","2023-12-26 01:09:20+00:00",229.235263012068
1057,722,576,27234,2899,"Complete","2023-08-26 13:35:13+00:00",159.677358865415
1058,723,577,5847,2902,"Complete","2021-09-14 07:15:55+00:00",202.7276622906
1059,723,577,8385,2904,"Complete","2021-09-14 09:29:09+00:00",235.816580974956
1060,724,577,15643,2906,"Cancelled","2024-01-13 07:48:58+00:00",227.88654910273
1061,725,578,27670,2909,"Processing","2022-08-06 01:01:39+00:00",274.096700793844
1062,726,579,7421,2911,"Shipped","2023-12-09 01:44:59+00:00",169.350612255257
1063,727,579,5287,2915,"Processing","2023-11-19 02:48:35+00:00",255.80683077452
1064,728,579,13466,2918,"Complete","2023-06-17 00:49:51+00:00",251.827400497061
1065,729,580,18865,2920,"Processing","2020-02-20 18:20:17+00:00",191.875843404857
1068,730,581,24600,2929,"Complete","2023-07-28 14:25:12+00:00",151.203665358906
1066,730,581,21704,2923,"Complete","2023-07-27 13:53:51+00:00",145.542740455774
1067,730,581,20849,2927,"Complete","2023-07-27 16:08:18+00:00",222.889347897249
1069,731,582,9204,2932,"Cancelled","2024-01-13 06:10:54+00:00",196.443663313955
1071,732,583,11497,2937,"Cancelled","2020-02-26 01:43:52+00:00",288.955133342572
1070,732,583,3078,2935,"Cancelled","2020-02-25 23:20:19+00:00",226.75689802481
1072,733,583,2320,2941,"Processing","2023-05-17 23:53:43+00:00",181.402756241825
1076,734,583,6963,2952,"Shipped","2024-01-15 02:08:00+00:00",148.722887575144
1074,734,583,14571,2946,"Shipped","2024-01-15 23:34:49+00:00",170.879916269737
1075,734,583,14315,2949,"Shipped","2024-01-16 23:51:49+00:00",217.144419644867
1073,734,583,5610,2944,"Shipped","2024-01-16 01:43:23+00:00",177.453267647167
1077,735,584,18996,2954,"Complete","2019-03-15 08:00:21+00:00",225.711506011535
1078,736,588,22823,2956,"Returned","2023-11-13 06:37:07+00:00",183.283097391511
1080,736,588,28133,2963,"Returned","2023-11-10 07:26:46+00:00",194.722004560276
1079,736,588,21836,2959,"Returned","2023-11-11 06:27:12+00:00",163.474516359609
1081,737,588,20284,2965,"Processing","2023-12-09 08:32:31+00:00",295.252179245435
1082,737,588,16030,2967,"Processing","2023-12-11 05:59:33+00:00",216.63108657352
1083,738,589,26223,2969,"Processing","2022-06-24 00:13:30+00:00",211.531682024973
1084,739,589,23495,2972,"Complete","2022-08-27 21:55:19+00:00",115.406879255797
1085,739,589,23016,2975,"Complete","2022-08-27 23:35:16+00:00",232.989594977466
1086,740,590,2812,2977,"Shipped","2021-06-29 23:05:19+00:00",148.818820556014
1087,741,592,27264,2979,"Processing","2021-02-24 05:57:55+00:00",155.423921282285
1088,742,593,22769,2981,"Complete","2023-02-22 08:48:01+00:00",245.917058551082
1089,743,594,1405,2983,"Processing","2023-06-21 08:37:16+00:00",177.364967674589
1090,744,595,28551,2986,"Processing","2023-05-31 22:04:14+00:00",112.581385999841
1091,744,595,20521,2988,"Processing","2023-06-02 20:51:37+00:00",288.495205494468
1092,744,595,27312,2991,"Processing","2023-05-31 22:35:05+00:00",81.129653730374
1096,745,596,28372,2999,"Processing","2020-07-23 14:18:26+00:00",228.640576492979
1094,745,596,26828,2995,"Processing","2020-07-20 13:23:09+00:00",250.86246245423
1093,745,596,24216,2993,"Processing","2020-07-20 14:33:17+00:00",168.451606666973
1095,745,596,20733,2997,"Processing","2020-07-24 14:52:04+00:00",222.214352570578
1097,746,597,10791,3002,"Shipped","2022-11-24 22:13:39+00:00",221.956519419428
1098,747,597,15397,3004,"Returned","2023-03-27 23:35:54+00:00",252.031157645726
1099,748,597,13501,3006,"Cancelled","2020-06-12 23:21:35+00:00",224.204969397626
1100,749,598,5279,3009,"Complete","2020-11-27 13:31:54+00:00",187.755811045374
